name;ID;country;province;prefecture/city ;county;latitude;longitude;date;host
LC095864_mosquito_Japan_2013-08-17;LC095864;Japan;NA;NA;NA;NA;NA;2013/08/17;mosquito
LC095865_swine_Japan_2014-09-22;LC095865;Japan;NA;NA;NA;NA;NA;2014/09/22;swine
LC461956_mosquito_Japan_2016-09-08;LC461956;Japan;NA;NA;NA;NA;NA;2016/09/08;mosquito
LC461958_swine_Thailand_2017-08-14;LC461958;Thailand;NA;NA;NA;NA;NA;2017/08/14;swine
LC461959_swine_Philippines_2018-03-09;LC461959;Philippines;NA;NA;NA;NA;NA;2018/03/09;swine
LC461960_swine_Philippines_2018-03-09;LC461960;Philippines;NA;NA;NA;NA;NA;2018/03/09;swine
LC461961_swine_Indonesia_2017-10-17;LC461961;Indonesia;NA;NA;NA;NA;NA;2017/10/17;swine
LC513838_mosquito_Japan_2017-09-05;LC513838;Japan;NA;NA;NA;NA;NA;2017/09/05;mosquito
LC533131_human_Japan_2019-08;LC533131;Japan;NA;NA;NA;NA;NA;2019/08;human
LC556099_swine_Japan_2004-08;LC556099;Japan;NA;NA;NA;NA;NA;2004/08;swine
LC556228_swine_Japan_2006-09;LC556228;Japan;NA;NA;NA;NA;NA;2006/09;swine
LC557017_swine_Japan_2012-08;LC557017;Japan;NA;NA;NA;NA;NA;2012/08;swine
LC571943_swine_Japan_2019-02-08;LC571943;Japan;NA;NA;NA;NA;NA;2019/02/08;swine
LC571944_bovine_Japan_2019-03-12;LC571944;Japan;NA;NA;NA;NA;NA;2019/03/12;bovine
M18370_mosquito_Japan_1982;M18370;Japan;NA;NA;NA;NA;NA;1982;mosquito
MF002373_swine_Fangchenggang_2016-05-01;MF002373;mainland China;Guangxi;Fangchenggang;NA;NA;NA;2016/05/01;swine
MF124315_swine_Sichaun-Yaan_2016;MF124315;mainland China;Sichuan;Ya'an;NA;NA;NA;2016;swine
MF124316_swine_Sichaun-Yaan_2016;MF124316;mainland China;Sichuan;Ya'an;NA;NA;NA;2016;swine
MF326270_swine_Guangdong_2008;MF326270;mainland China;Guangdong;NA;NA;NA;NA;2008;swine
MF526897_mosquito_South_Korea_2014-08-04;MF526897;South Korea;NA;NA;NA;NA;NA;2014/08/04;mosquito
MF526898_mosquito_South_Korea_2014-09-14;MF526898;South Korea;NA;NA;NA;NA;NA;2014/09/14;mosquito
MF526899_mosquito_South_Korea_2014-08-25;MF526899;South Korea;NA;NA;NA;NA;NA;2014/08/25;mosquito
MF526900_mosquito_South_Korea_2015-08-31;MF526900;South Korea;NA;NA;NA;NA;NA;2015/08/31;mosquito
MF526901_mosquito_South_Korea_2015-09-08;MF526901;South Korea;NA;NA;NA;NA;NA;2015/09/08;mosquito
MF526902_mosquito_South_Korea_2015-09;MF526902;South Korea;NA;NA;NA;NA;NA;2015/09;mosquito
MF526903_human_South_Korea_2015-11-08;MF526903;South Korea;NA;NA;NA;NA;NA;2015/11/08;human
MF542268_swine_China_2013;MF542268;mainland China;NA;NA;NA;NA;NA;2013;swine
MF979778_mosquito_Guizhou-Dejiang_2016-11-01;MF979778;mainland China;Guizhou;Dejiang;NA;NA;NA;2016/11/01;mosquito
MF979779_mosquito_Guizhou-Dejiang_2016-11-01;MF979779;mainland China;Guizhou;Dejiang;NA;NA;NA;2016/11/01;mosquito
MF979780_mosquito_Guizhou-Dejiang_2016-11-01;MF979780;mainland China;Guizhou;Dejiang;NA;NA;NA;2016/11/01;mosquito
MG644382_mosquito_yunnan-Ximeng_2016;MG644382;mainland China;Yunnan;Pu'er;Ximeng Wa Autonomous County;NA;NA;2016;mosquito
MG644383_mosquito_Yunnan-ninger_2016;MG644383;mainland China;Yunnan;Pu'er;Ninger;NA;NA;2016;mosquito
MG644384_mosquito_Yunnan-ninger_2016;MG644384;mainland China;Yunnan;Pu'er;Ninger;NA;NA;2016;mosquito
MG644386_mosquito_Yunnan-Simao_2016;MG644386;mainland China;Yunnan;Pu'er;Simao;NA;NA;2016;mosquito
MG673536_mosquito_Qingpu-Shanghai_2016-07-24;MG673536;mainland China;;Shanghai;Qingpu;NA;NA;2016/07/24;mosquito
MG673537_mosquito_Huangpu-Shanghai_2016-07-22;MG673537;mainland China;;Shanghai;Huangpu;NA;NA;2016/07/22;mosquito
MG673538_mosquito_Shanghai-Songjiang_2016-08-22;MG673538;mainland China;;Shanghai;Songjiang;NA;NA;2016/08/22;mosquito
MG673539_mosquito_Shanghai-Songjiang_2016-08-02;MG673539;mainland China;;Shanghai;Songjiang;NA;NA;2016/08/02;mosquito
MG731562_mosquito_Hunan-Zhangjiajie-Yongding_2010-07-30;MG731562;mainland China;;Hunan;Zhangjiajie;29,125507;110,492617;2010/07/30;mosquito
MG731563_mosquito_Hunan-Shaoyang-Shuangqing_2011-08-03;MG731563;mainland China;;Hunan;Shaoyang;27,247915;111,547167;2011/08/03;mosquito
MH165313_anheal_Shandong-Weihai_2017-09;MH165313;mainland China;Shandong;Weihai;NA;NA;NA;2017/09;anheal
MH184567_mosquito_Guangdong-Chaozhou_2017-06-27;MH184567;mainland China;Guangdong;Chaozhou;NA;NA;NA;2017/06/27;mosquito
MH184568_mosquito_Guangdong-Jiangmen_2017-05-15;MH184568;mainland China;Guangdong;Jiangmen;NA;NA;NA;2017/05/15;mosquito
MH184569_mosquito_Guangdong-Jiangmen_2017-05-16;MH184569;mainland China;Guangdong;Jiangmen;NA;NA;NA;2017/05/16;mosquito
MH184570_mosquito_Guangdong-Jiangmen_2017-05-17;MH184570;mainland China;Guangdong;Jiangmen;NA;NA;NA;2017/05/17;mosquito
MH184572_mosquito_Guangdong-Jiangmen_2017-05-18;MH184572;mainland China;Guangdong;Jiangmen;NA;NA;NA;2017/05/18;mosquito
MH184573_mosquito_Guangdong-Meizhou_2017-06-05;MH184573;mainland China;Guangdong;Meizhou;NA;NA;NA;2017/06/05;mosquito
MH184574_mosquito_Guangdong-Meizhou_2017-06-06;MH184574;mainland China;Guangdong;Meizhou;NA;NA;NA;2017/06/06;mosquito
MH184575_mosquito_Guangdong-Meizhou_2017-06-07;MH184575;mainland China;Guangdong;Meizhou;NA;NA;NA;2017/06/07;mosquito
MH184576_mosquito_Guangdong-Meizhou_2017-06-07;MH184576;mainland China;Guangdong;Meizhou;NA;NA;NA;2017/06/07;mosquito
MH193525_mosquito_YN2017-3_China_Yunnan_2017;MH193525;mainland China;Yunnan;NA;NA;NA;NA;2017;mosquito
MH193526_mosquito_Yunnan_2017-09-10;MH193526;mainland China;Yunnan;NA;NA;NA;NA;2017/09/10;mosquito
MH193527_mosquito_Yunnan_2017-09-10;MH193527;mainland China;Yunnan;NA;NA;NA;NA;2017/09/10;mosquito
MH193528_mosquito_Yunnan_2017-09-10;MH193528;mainland China;Yunnan;NA;NA;NA;NA;2017/09/10;mosquito
MH193529_mosquito_Yunnan_2017-09-10;MH193529;mainland China;Yunnan;NA;NA;NA;NA;2017/09/10;mosquito
MH359235_swine_Hunan-huaihua_2017-02-02;MH359235;mainland China;Hunan;Huaihua;NA;NA;NA;2017/02/02;swine
MH753126_swine_Shanghai_2015-08-06;MH753126;mainland China;;Shanghai;NA;NA;NA;2015/08/06;swine
MH753127_swine_Shanghai_2015-08-20;MH753127;mainland China;;Shanghai;NA;NA;NA;2015/08/20;swine
MH753128_swine_Shanghai_2015-07-09;MH753128;mainland China;;Shanghai;NA;NA;NA;2015/07/09;swine
MH753129_mosquito_Shanghai_2016-08-11;MH753129;mainland China;;Shanghai;NA;NA;NA;2016/08/11;mosquito
MH753130_mosquito_Shnaghai_2016-07-15;MH753130;mainland China;;Shnaghai;NA;NA;NA;2016/07/15;mosquito
MH753131_mosquito_Shanghai_2016-06-12;MH753131;mainland China;;Shanghai;NA;NA;NA;2016/06/12;mosquito
MH753133_mosquito_Shanghai_2016-06-14;MH753133;mainland China;;Shanghai;NA;NA;NA;2016/06/14;mosquito
MK095778_mosquito_Yiwu_2015-07-03;MK095778;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095779_mosquito_xianju_2015-07-03;MK095779;mainland China;Zhejiang;Taizhou;Xianju;NA;NA;2015/07/03;mosquito
MK095780_mosquito_Yiwu_2015-07-03;MK095780;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095781_mosquito_Yiwu_2015-07-03;MK095781;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095782_mosquito_Yiwu_2015-07-03;MK095782;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095783_mosquito_xianju_2015-07-03;MK095783;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095784_mosquito_xianju_2015-07-03;MK095784;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095785_mosquito_xianju_2015-07-03;MK095785;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095786_mosquito_xianju_2015-07-03;MK095786;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095787_mosquito_Yiwu_2015-07-03;MK095787;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095788_mosquito_Yiwu_2015-07-03;MK095788;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095789_mosquito_Yiwu_2015-07-03;MK095789;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2015/07/03;mosquito
MK095790_mosquito_xianju_2015-07-03;MK095790;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095791_mosquito_xianju_2015-07-03;MK095791;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095793_mosquito_xianju_2015-07-03;MK095793;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095794_mosquito_xianju_2015-07-03;MK095794;mainland China;Zhejiang;Taizhou;xianju;NA;NA;2015/07/03;mosquito
MK095795_mosquito_Yiwu_2017-06-29;MK095795;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095796_mosquito_Cixi_2017-06-29;MK095796;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095797_mosquito_cixi_2017-06-29;MK095797;mainland China;Zhejiang;Ningbo;cixi;NA;NA;2017/06/29;mosquito
MK095798_mosquito_cixi_2017-06-29;MK095798;mainland China;Zhejiang;Ningbo;cixi;NA;NA;2017/06/29;mosquito
MK095799_mosquito_Jiande_2017-06-29;MK095799;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095800_mosquito_Jiande_2017-06-29;MK095800;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095801_mosquito_Jiande_2017-06-29;MK095801;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095802_mosquito_Jiande_2017-06-29;MK095802;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095803_mosquito_Jiande_2017-06-29;MK095803;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095804_mosquito_Jiande_2017-06-29;MK095804;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095805_mosquito_Jiande_2017-06-29;MK095805;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095806_mosquito_Jindong_2017-06-29;MK095806;mainland China;Zhejiang;Jinhua;Jindong;NA;NA;2017/06/29;mosquito
MK095807_mosquito_cixi_2017-06-29;MK095807;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095808_mosquito_cixi_2017-06-29;MK095808;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095809_mosquito_cixi_2017-06-29;MK095809;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095811_mosquito_Jiande_2017-06-29;MK095811;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095812_mosquito_Jiande_2017-06-29;MK095812;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095813_mosquito_Jiande_2017-06-29;MK095813;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095814_mosquito_Jiande_2017-06-29;MK095814;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095815_mosquito_Jiande_2017-06-29;MK095815;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095816_mosquito_Yiwu_2017-06-29;MK095816;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095817_mosquito_cixi_2017-06-29;MK095817;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095818_mosquito_cixi_2017-06-29;MK095818;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095819_mosquito_cixi_2017-06-29;MK095819;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095820_mosquito_cixi_2017-06-29;MK095820;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095821_mosquito_cixi_2017-06-29;MK095821;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095822_mosquito_cixi_2017-06-29;MK095822;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095823_mosquito_cixi_2017-06-29;MK095823;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095824_mosquito_cixi_2017-06-29;MK095824;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095825_mosquito_cixi_2017-06-29;MK095825;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2017/06/29;mosquito
MK095826_mosquito_Jiande_2017-06-29;MK095826;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095827_mosquito_Jiande_2017-06-29;MK095827;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095828_mosquito_Jiande_2017-06-29;MK095828;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2017/06/29;mosquito
MK095829_mosquito_Yiwu_2017-06-29;MK095829;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095830_mosquito_Yiwu_2017-06-29;MK095830;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095831_mosquito_Yiwu_2017-06-29;MK095831;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095832_mosquito_Yiwu_2017-06-29;MK095832;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095833_mosquito_Yiwu_2017-06-29;MK095833;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095834_mosquito_Yiwu_2017-06-29;MK095834;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095835_mosquito_Yiwu_2017-06-29;MK095835;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095836_mosquito_Yiwu_2017-06-29;MK095836;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095837_mosquito_Yiwu_2017-06-29;MK095837;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095838_mosquito_Yiwu_2017-06-29;MK095838;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095839_mosquito_Yiwu_2017-06-29;MK095839;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095840_mosquito_Yiwu_2017-06-29;MK095840;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095841_mosquito_Yiwu_2017-06-29;MK095841;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095842_mosquito_Yiwu_2017-06-29;MK095842;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095843_mosquito_Yiwu_2017-06-29;MK095843;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095844_mosquito_Yiwu_2017-06-29;MK095844;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095845_mosquito_Yiwu_2017-06-29;MK095845;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095846_mosquito_Yiwu_2017-06-29;MK095846;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095847_mosquito_Yiwu_2017-06-29;MK095847;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095848_mosquito_Yiwu_2017-06-29;MK095848;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095849_mosquito_Yiwu_2017-06-29;MK095849;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095851_mosquito_Yiwu_2017-06-29;MK095851;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095852_mosquito_Yiwu_2017-06-29;MK095852;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095853_mosquito_Yiwu_2017-06-29;MK095853;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095854_mosquito_Yiwu_2017-06-29;MK095854;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2017/06/29;mosquito
MK095855_mosquito_Yiwu_2016-07-01;MK095855;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095856_mosquito_Yiwu_2016-07-01;MK095856;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095857_mosquito_Yiwu_2016-07-01;MK095857;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095858_mosquito_Yiwu_2016-07-01;MK095858;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095859_mosquito_Yiwu_2016-07-01;MK095859;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095860_mosquito_Yiwu_2016-07-01;MK095860;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095861_mosquito_Yiwu_2016-07-01;MK095861;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095862_mosquito_Yiwu_2016-07-01;MK095862;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095863_mosquito_Yiwu_2016-07-01;MK095863;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095864_mosquito_Yiwu_2016-07-01;MK095864;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095865_mosquito_Yiwu_2016-07-01;MK095865;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095866_mosquito_Yiwu_2016-07-01;MK095866;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095867_mosquito_Yiwu_2016-07-01;MK095867;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095868_mosquito_Yiwu_2016-07-01;MK095868;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095870_mosquito_Yiwu_2016-07-01;MK095870;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2016/07/01;mosquito
MK095871_mosquito_Jiande_2016-07-01;MK095871;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095872_mosquito_Jiande_2016-07-01;MK095872;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095873_mosquito_Jiande_2016-07-01;MK095873;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095874_mosquito_Jiande_2016-07-01;MK095874;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095875_mosquito_Jiande_2016-07-01;MK095875;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095876_mosquito_Jiande_2016-07-01;MK095876;mainland China;Zhejiang;Hangzhou;Jiande;NA;NA;2016/07/01;mosquito
MK095877_mosquito_Jinyun_2018-06-30;MK095877;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095878_mosquito_Jinyun_2018-06-30;MK095878;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095879_mosquito_Jinyun_2018-06-30;MK095879;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095880_mosquito_Jinyun_2018-06-30;MK095880;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095881_mosquito_Jinyun_2018-06-30;MK095881;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095882_mosquito_Jinyun_2018-06-30;MK095882;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095884_mosquito_Jinyun_2018-06-30;MK095884;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095885_mosquito_Jinyun_2018-06-30;MK095885;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095887_mosquito_Jinyun_2018-06-30;MK095887;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095888_mosquito_Jinyun_2018-06-30;MK095888;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095891_mosquito_Jinyun_2018-06-30;MK095891;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095892_mosquito_Jinyun_2018-06-30;MK095892;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095894_mosquito_Jinyun_2018-06-30;MK095894;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095896_mosquito_Jinyun_2018-06-30;MK095896;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095897_mosquito_Jinyun_2018-06-30;MK095897;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095898_mosquito_Jinyun_2018-06-30;MK095898;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095899_mosquito_Jinyun_2018-06-30;MK095899;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095900_mosquito_Jinyun_2018-06-30;MK095900;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095901_mosquito_Jinyun_2018-06-30;MK095901;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095902_mosquito_Jinyun_2018-06-30;MK095902;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095903_mosquito_Jinyun_2018-06-30;MK095903;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095904_mosquito_Jinyun_2018-06-30;MK095904;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095908_mosquito_Jinyun_2018-06-30;MK095908;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095909_mosquito_Jinyun_2018-06-30;MK095909;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2018/06/30;mosquito
MK095910_mosquito_cixi_2018-06-30;MK095910;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2018/06/30;mosquito
MK095911_mosquito_cixi_2018-06-30;MK095911;mainland China;Zhejiang;Ningbo;Cixi;NA;NA;2018/06/30;mosquito
MK095912_mosquito_Wuyi_2018-06-30;MK095912;mainland China;Zhejiang;Jinhua;Wuyi;NA;NA;2018/06/30;mosquito
MK095913_mosquito_Wuyi_2018-06-30;MK095913;mainland China;Zhejiang;Jinhua;Wuyi;NA;NA;2018/06/30;mosquito
MK095914_mosquito_Wuyi_2018-06-30;MK095914;mainland China;Zhejiang;Jinhua;Wuyi;NA;NA;2018/06/30;mosquito
MK095915_mosquito_Yiwu_2018-06-30;MK095915;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2018/06/30;mosquito
MK095916_mosquito_Yiwu_2018-06-30;MK095916;mainland China;Zhejiang;Jinhua;Yiwu;NA;NA;2018/06/30;mosquito
MK541529_Southkorea_human_2015-11-17;MK541529;South Korea;NA;NA;NA;NA;NA;2015/11/17;human
MK558811_mosquito_Zhejiang_2014-07-03;MK558811;mainland China;Zhejiang;NA;NA;NA;NA;2014/07/03;mosquito
MN072858_mosquito_Yunnan_2005;MN072858;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072859_mosquito_Yunnan_2005;MN072859;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072860_mosquito_Yunnan_2005;MN072860;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072861_mosquito_Yunnan_2005;MN072861;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072862_mosquito_Yunnan_2005;MN072862;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072863_mosquito_Yunnan_2005;MN072863;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072864_mosquito_Shanghai_2005;MN072864;mainland China;Shanghai;NA;NA;NA;NA;2005;mosquito
MN072865_mosquito_Shanghai_2005;MN072865;mainland China;Shanghai;NA;NA;NA;NA;2005;mosquito
MN072866_mosquito_Yunnan_2005;MN072866;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072867_mosquito_Yunnan_2005;MN072867;mainland China;Yunnan;NA;NA;NA;NA;2005;mosquito
MN072868_mosquito_Linyi-Shanxi_2007;MN072868;mainland China;Shanxi;Yuncheng;Linyi;NA;NA;2007;mosquito
MN072869_mosquito_Jinan-Shandong_2008;MN072869;mainland China;Shandong;Jinan;NA;NA;NA;2008;mosquito
MN072870_mosquito_Dongying-Shandong_2008;MN072870;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072871_mosquito_Dongying-Shandong_2008;MN072871;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072872_mosquito_Dongying-Shandong_2008;MN072872;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072873_mosquito_Dongying-Shandong_2008;MN072873;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072874_mosquito_Dongying-Shandong_2008;MN072874;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072875_mosquito_Dongying-Shandong_2008;MN072875;mainland China;Shandong;Dongying;NA;NA;NA;2008;mosquito
MN072876_mosquito_Jinan-Shandong_2009;MN072876;mainland China;Shandong;Jinan;NA;NA;NA;2009;mosquito
MN072877_mosquito_Shaanxi_2009;MN072877;mainland China;Shaanxi;NA;NA;NA;NA;2009;mosquito
MN072878_mosquito_Yunnan_2009;MN072878;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
